#node	date	numeric date
_England_NORW-E79E6_2020_	2020-05-05	2020.342896
_England_NORW-E789E_2020_	2020-05-05	2020.342896
NODE_0000790	2020-04-27	2020.322056
NODE_0000791	2020-04-28	2020.323770
_England_NORW-EAE6C_2020_	2020-04-28	2020.323770
_England_NORW-EBA67_2020_	2020-05-05	2020.342896
NODE_0000792	2020-05-04	2020.338886
_England_NORW-EBD7D_2020_	2020-05-06	2020.345628
_England_NORW-EC899_2020_	2020-05-17	2020.375683
NODE_0000793	2020-04-03	2020.256826
_England_NORW-E82CC_2020_	2020-04-08	2020.269126
NODE_0000592	2020-04-07	2020.267256
_England_NORW-E747C_2020_	2020-05-04	2020.340164
NODE_0001020	2020-04-08	2020.269126
_England_NORW-E8059_2020_	2020-04-08	2020.269126
NODE_0000795	2020-04-18	2020.297376
NODE_0000796	2020-04-19	2020.299180
_England_NORW-E71A2_2020_	2020-04-19	2020.299180
NODE_0000797	2020-05-04	2020.339525
_England_NORW-E7861_2020_	2020-05-05	2020.342896
_England_NORW-EBC9E_2020_	2020-05-05	2020.342896
NODE_0000798	2020-05-03	2020.337936
_England_NORW-EBDB9_2020_	2020-05-08	2020.351093
NODE_0000799	2020-05-03	2020.337936
_England_NORW-E762B_2020_	2020-05-04	2020.340164
NODE_0000609	2020-05-10	2020.356095
_England_NORW-ECF85_2020_	2020-05-27	2020.403005
_England_NORW-EAA4A_2020_	2020-05-16	2020.372951
NODE_0000594	2020-04-19	2020.298637
_England_NORW-E8EC8_2020_	2020-04-25	2020.315574
_England_NORW-E98D8_2020_	2020-04-23	2020.310109
_England_NORW-EE23F_2020_	2020-04-24	2020.312842
_England_NORW-EE439_2020_	2020-04-24	2020.312842
_England_NORW-EE28A_2020_	2020-04-24	2020.312842
NODE_0000804	2020-04-21	2020.305547
NODE_0000805	2020-04-23	2020.311102
_England_NORW-EE40C_2020_	2020-04-24	2020.312842
_England_NORW-EB311_2020_	2020-05-02	2020.334699
NODE_0000806	2020-04-22	2020.307377
_England_NORW-E7D62_2020_	2020-05-06	2020.345628
_England_NORW-E72EB_2020_	2020-04-22	2020.307377
NODE_0000610	2020-04-19	2020.299762
NODE_0000623	2020-04-28	2020.323947
_England_NORW-EB33F_2020_	2020-05-03	2020.337432
_England_NORW-EC626_2020_	2020-05-07	2020.348361
NODE_0001033	2020-04-20	2020.301626
_England_NORW-E6FF4_2020_	2020-04-20	2020.301913
NODE_0000812	2020-04-21	2020.303526
NODE_0000813	2020-04-21	2020.305659
NODE_0000814	2020-04-22	2020.307377
_England_NORW-E6F7C_2020_	2020-04-22	2020.307377
_England_NORW-EB28D_2020_	2020-05-03	2020.337432
NODE_0000815	2020-05-04	2020.340135
_England_NORW-EA1AF_2020_	2020-05-09	2020.353825
NODE_0000816	2020-05-04	2020.340135
_England_NORW-EBC34_2020_	2020-05-08	2020.351093
_England_NORW-EBE4D_2020_	2020-05-06	2020.345628
NODE_0000817	2020-04-21	2020.305340
NODE_0000818	2020-04-22	2020.307080
NODE_0000615	2020-05-04	2020.339131
_England_NORW-ED458_2020_	2020-06-01	2020.416667
_England_NORW-ED32E_2020_	2020-05-28	2020.405738
NODE_0000820	2020-04-23	2020.310109
_England_NORW-E8DF8_2020_	2020-04-26	2020.318306
_England_NORW-E98F6_2020_	2020-04-23	2020.310109
NODE_0000823	2020-05-03	2020.338604
NODE_0000824	2020-05-04	2020.339477
_England_NORW-EC705_2020_	2020-05-11	2020.359290
_England_NORW-ED26D_2020_	2020-05-25	2020.397541
NODE_0000825	2020-05-04	2020.339026
_England_NORW-EBD40_2020_	2020-05-06	2020.345628
_England_NORW-EBC07_2020_	2020-05-06	2020.345628
